text,label
 তাদেরকে যেভাবে গণহত্যা করা হচ্ছে তা আমাদের এর মুক্তিযুদ্ধে পাকবাহিনীর গণহত্যার কথা মনে করিয়ে দেয়।সেইদিন আমরা ছিলাম রোহিঙ্গাদের মত।আমরা গণহত্যার স্বীকার ছিলাম। আমরা এভাবেই সীমান্তে কাটাঁতারের বেড়া পেরিয়ে কোটি শরনার্থী ভারতে আশ্রয় নিয়েছিলাম। আমাদেরকে গোপনে ও প্রকাশ্যে অস্ত্র দিয়েছিল ট্রেনিং দিয়েছিল ভারত।এত বছর পরে সুখে শান্তিতে সমৃদ্ধিতে হয়তোবা আমরা আমাদের ইতিহাস ভূলতে চলেছি নির্মমতার দাগ ভুলতে চলেছি। ,0
 চুরি ডাকাতি আর গুম খুণ এ দিগে এগিয়ে আছে। ,0
 মনে হয় ওর পছন্দ হইছে ,1
 আব্দুল জব্বার এবং আকবরের নিজ নিজ জনপ্রিয় দুটি গান প্রচার করলেন। কেন নতুন মৌলিক নতুন গান নয়? বুঝলামনা ঠিক কি কারনে এমন করলেন? গান বাদ দিলে দারুণ হয়েছে এবারের ইত্যাদি। ধন্যবাদ আপনাকে। ,1
 এই চুং চাং মাগীরে দেখলেই মেজাজ খারপ হয়ে যায় ।। ,0
 আপনি জেনে খুশি হবেন যে এখন টাকা রিচার্জে পাচ্ছেন দিনের জন্য এক দারুন অফার যেকোন বাংলালিংক নাম্বারে পয়সামিনিট এবং পয়সামিনিট আর অন্য অপারেটর এ পয়সামিনিট । পালস সেকেন্ড।সকল চার্জের উপরে প্রযোজ্য।মেয়াদ দিন।আর হ্যাঁ অফার টি প্রিপেইড এবং কল এন্ড কন্ট্রোলআই টপ আপ সিম ছাড়া কাস্টমারদের জন্য।এই অফার সম্পর্কে বিস্তারিত জানতে ভিজিট করুনঃ ,1
 বিদেশি শ্রমিকদের টাকা দিয়ে দেশ উন্নয়ন হচ্ছে আপনাদের টাকায় না ,0
 বাবুটা তার সাথে আবু হেবি ,1
 খুনের সাজাপ্রাপ্তআসামী কে জিয়াউর রহমান প্রান ভিক্কা দিয়ে তার সাথি বানায়। তার দলের প্রেসিডেন্ট সেক্রেটারি সকল পদই তার খালেদা জিয়ার দলের একদল তিনি। খালেদার কছে খুব মূল্যবান নেতা তাই তাকে পাসে রেখে নিজের দাম বাড়ান। ,0
যাক তাও তো অাততায়ীর গুলিতে মরতে হলো না। স্যালুট বস ,1
 দোয়া করি আপনাদের কে আললাহ দেখবে ,1
 মুসলমানদের কাছে মায়ানমারের মাটিতে তোকে হিসাব দিয়ে যেতে হবে। তোর চেহারা এখন ডাইনির চেয়ে ও খারাপ দেখা যায়। এই নোবেল বিজয়ী লোক ভালো কোনটা গর্ভাচেফ ইউনুস সুচি এমন আরো আছে নাম জানিনা সবই অপকর্মে ব্যস্ত। ,0
 অং সাং সূচিকে দ্রুত ফাসিতে দেওয়া হউক ,0
 ভাই সাকিব আল হাসান আপনার মেয়েটা খুব সুন্দর ঠিক আপনার মত অকে পর্দায় রাখবেন ,1
 ক্ষমতায টিকে থাকার জন্য অং সান সুচি আরো জগন্যতম কাজ করতে পারে । মনে রাখতে হবে সুচি এক সামরিক শাসকের বীর্যের মেযে । শুধুমাত্র ক্ষমতার মোহের লোভে এতদিন চুপ করে স্বেচ্ছায় গৃহবন্ধী ছিল । নিজের মুখে যখন রোহিঙ্গাদের বাঙ্গালী বলে বেড়ায় আমাদের উচিত সুচির মুখে থুতু ছিটিয়ে ঘৃণা প্রকাশ করা । ,0
 সকল খেলার আপডেট পেতে ও সকল প্রকারের নিউজ পেতে এখনি জয়েন্ট করুন আমাদের খেলার নিউজ আপডেট এই পেইজে । আর এই পেইজে প্রতিদিনই দেখতে থাকুন নতুন নতুন রেকড সহ র্বন্ধুরা খেলার সর্ব শেষ আপডেট পেতে। এই পেজে লাইক দিন ,1
 ম্যাশ সত্যিই অসাধারন কোটি কোটি মানুষের সামনে আজ আবার প্রমাণ করলো। ,1
 আল্লাহ অবশ্যই এদের পাশে থাকবে। ,1
এরকম আরও ফানি জোকস পড়তে চলে আসুন আমাদের পেজ মজার পেইজ ,1
 এটি ভাগ সঠিক যে শহরের তুলনায় ,1
 মায়ামারের সাথে সবধরনের সম্পর্ক ছিন্ন করার দাবি জানাচ্ছি।তাতেও যদি রোহিঙ্গা উচ্ছেদ সমস্যা সমাধানে মায়ানমার আন্তরিক না হলে মায়ানমারের বিরুদ্ধে যুদ্ধ ঘোষণার হুমকি দেওয়া যেতে পারে।সোজা আঙুলে কিছু হবে বলে মনে হয় না। গত চার দশক ধরে মায়ানমারের বহু টালবাহানাতো বিশ্ব দেখছে আর কত যুদ্ধই জীবন যুদ্ধই সর্বজনীন। আজ হিটলারকে বিশ্ব খুব মিস করছে। ,0
 আমি রুবেল আছি তোমাদের মাজে ,1
 ন্যাড়া মাথার বৌদ্ধ আসলে বুদ্ধু ,1
 নিজে চলে দালালি করে আবার অন্যকে বলে ভাল হয়ে যা। ছিঃ প্রথম আলো ,0
 আমার প্রিয় মানুষের মধ্যে তাহসান ভাই অতুলনীয়। গ্রামীণফোনকে ধন্যবাদ দিচ্ছি আমার প্রিয় ব্যক্তিত্বকে সেলিব্রেট করার জন্য। শত বৎসর আসুক তোমার জীবনে তুমি থাকবে সবার অন্তর জুড়ে। শুভ জন্মদিন তাহসান বস্। ,1
 এটা কোন মানুষের দাত বলে মনে হচ্ছে না।মনে হচ্ছে কোহলি দৈত্য ,0
 এটা কোন গরু ছাগলের কথা।অর্থাৎ জানুয়ারের কথা ,0
 তোদের মত কুত্তাদের জন্য দেশের আজ এই অবস্থা। কুকুর তোর সাথে তুলনা করার জন্য অথচ দেখ তুই ওদের চাইতে কত ভালো মুনাফিকি বা প্রতারণা করস না। ,0
 বাউতা বাজি প্রথম আলো নিউজ আর পায় না শালারা ,0
 আমরা ওমানে তাকি বতমানে ওমানের পরিস্থিতি অনেক খারাপ কোন ব্যবসা নাই ,0
 আল্লাহ্ তুমি তাদেরকে জিবীত উধ্বার করে এনে দাও।আমিন। ,1
 ভাই কেও ওমান আসবেন না না না না ,0
 এটা তো বড় বেয়াদব এটাকে দিয়ে ব্যবসা শুরু মানে বেবসা লাটে ওর নাম সাকিব বেয়াদব ,0
 সাকিবের খেলা এখন আর ভালই লাগে না। ,0
 এদের কে আলাদা রাষ্ট্র করে দেয়া হোক। ,1
 শালী কে জুতা পিটা করতে হবে মিথ্যুকের বাচ্চা ,0
 কুত্তাকে একটা রুটির লোভ দেখিয়ে পোষ মানানো যায় । তুই হইলি সেই কুত্তার বাচ্চা কুত্তা ,0
 মোসলিমদের ছোখের পানির ফসল হলো আগুন বৃষঠি আল্লাহ তোমার মননিত ইসলাম ধরম নিয়ে য়তো কাফের মুসরিক খেলা করছে তুমি তাদেরকে দেখিয়ে দাও আমিন ,1
 বস তোমার সাথে কারও তুলনা করা হয় না ,1
 এই শালীরে কেউ পাবনাখানায় ভর্তি করুন নতুবা রেন্ডিয়ায় পাটিয়ে দিন নতুবা গণধোলাই দিন। ,0
 বাসে হামলা তার মানে ভারতীয় সেনারা পাকিস্তানে ঢুকে হামলা করছে । সাব্বাস ,0
আমাদের অনেক রকম নাম্বার ভিত্তিক অফার আছে যা থেকে ম্যাসেজ দিয়ে জানানো হয়।যারা ম্যাসেজে পাবে শুধু তারাই এই অফার টি নিতে পারবে। আপনি এরকম অফার পেলে ম্যাসেজটি দেখে নির্দেশনা ফলো করতে অনুরোধ করছি। ,1
 ভাই গরিব এর জন্য আল্লা হ আছে ,1
 আপনার মিনিমাম সেন্ষ থাকলে এ কথা বলতেন না । ইয়াবা ব্যবসা যেন রোহিঙ্গারা একাই করে ? সরকারের সাপোর্ট না পেলে ইয়াবা দেশে ঢুকতে পারে ? তো সরকার ইয়াবা ঢোকাতে পারে কতগুলো অসহায় লোককে ঢোকাতে পারেনা ? সন্তাস আর মানবতার কথা বল্লেতো আগে আমার দেশের সরকারকেই রাখতে হয় । আওয়ামীলীগ নিজেই স্বীকার করে তারা সন্ত্রাসী দল । তো তারা ক্ষমতায় থাকতে পারলে অসহায় মুসলিম গুলা পারবেনা কেন ? আজকে আপনাকে ইন্ডিয়া আক্রমন করলে আপনি নিজেই নাফ নদী দিয়ে মায়ানমারে ঢুকবেন এটা ভুলে যাবেন না । যতোসব আলতু ফালতু লোক কমনসেন্স দেখায় ,0
 একপর্যায়ে তাঁরা পুকুরের নিচ থেকে তুলে আনেন জ্বলন্ত একটি টর্চ লাইট। এটা নির্ঘাত শয়তানি। ,0
 এ পড়া যাদের স্বপ্ন তাঁরা এই গ্রুপে যোগ দিতে পারো আশা করি তোমরা অনেক উপকৃত হবে ? ,1
 অবাক করা গল্প।সত্যি বড় চিন্তার বিষয় ,1
 বাংলাদেশ অনেক সম্ভবনাময় দেশ। উন্নয়নের যে ধারাবাহিকতা ছিল সেই ধারা যদি বর্তমান সরকার ধরে রাখতে পারত তবে বাংলাদেশ এখন অনেক উন্নত রাষ্ট্রে পরিণত হত। ,1
 । ব্যাক্তিত্ববান হতে চাইলে ঠাট্টা ছারুন । ,1
 সালে মিয়ানমারের বৌদ্ধরা মুুসলিম নিধন কর্মসূচি চালায়। তখন একমাত্র তুরাস্কের সরকার ও সেনাবাহিনী মিয়ানমার সরকারের বিরুদ্ধে যুদ্ধ ঘোষনা করে। বঙ্গোপসাগরেরর তুরাস্কের সেনাবাহিনী পাঠাতে চেয়েছিল। ,0
 ওদের নাৎসি বললেও কম বলা হবে। একেকজন পাক্কা শয়তান। শুধু মুসলিম বলে ওদের মারছে। ,0
 ফেলানীর আত্মা শান্তি পাবে । ,1
 ভাইয়া আপনার কথা ঠিক আছে। কিন্তু কোন ঝামেলায় এতো দ্রুত শেষ হয়না। অন্ততপক্ষে ঝামেলা না মিটা পর্যন্ত ঠাই দেয়া উচিত। ওরা তো মানুষ। না অন্য কিছু মনে হয়? ,1
 আলজেরিয়া মালেশিয়া ওমান কাজাখ স্তান জরদান মালদ্বীপ ডুবাই বাহরাইন কাতার ইন্দ্রনেশিয়া আরো অনেক ভারত কিংবা আমেরিকার চেয়েও শান্তি প্রিয় দেশ এগুলা ,1
 নীলফামারী বাসির পক্ষ থেকে আহারার ভাই আপনাকে অভিনন্দন। আমরা চাই আপনি আমাদের মাঝে চিরকাল থাকেন আর আমাদের কাছে সঠিক সংবাদ পরিবেশন করেন।আমি আপনার দীর্ঘায়ু কামনা করছি।এর সাথে ধন্যবাদ জানাই বিবিসি বাংলার সকল কর্মিদের যাদের নিরলস পরিশ্রমে কারনে আমরা সঠিক তথ্য পাচ্ছি। ,1
 যারা তাকে বিশ্বাস ঘাতক বলে এখন তারা আসলেই বোকা ।কেননা তারা জানে না কুকুরের লেজ কখনও সোজা হয়না ,0
 ওদের নিরাপত্তা বিধান করা হোক ,1
 জয় তোমাদের অনিবার্জ কারন তোমরা মজলুমের পক্ষে ,1
 অনেক মজা পেলাম বিদ্যা দিদি ,1
 প্রথম অা লো অা গ ে নিজ দে শের গনতন্ত্র ঠিক করেন। ,0
 ভাই যদি তোমার চোখে পরে তাহলে ফেইচবুকে ট্যাটাস দাও যে মিয়ানমার বাংলাদেশ শাসন করবে।গড়ে ওঠেন সবাই মিয়ানমার পুরো দেশ আমাদের বাংলাদেশ হিসাবে পরিচিত করাতে হবে। পৃথিবীতে মিয়ানমার হিসাবে কোন দেশ থাকবে না? ,0
 বলা উচিৎ ছিল আরাকানে হচ্ছেটা কি।তা না বলে পশ্চিমাদের পদলেহন।ছি প্রথমআলো। ,0
 বারমার দুতাবাস বনদো করা হোক এবং আরাকান দখল করা হোক ,0
 খালেদার কথা শোনে হাসতে মন চায় ,0
 এগুলো সব ধোন আর নুনু জাত ,0
 এই চ্রটগ্রামে কত জন কে মারা হইছে হল ছারতে হইছে যারা কিনা নিয়ম মেনে হলে থাকত। কিন্তু আপনার ছেলে মত ছাত্রলিগ নেতা রা অনেকেই হত্যা করেছে। আপনার ছেলে গ্রুপের কর্মীরা তাদের মায়ের আহাজারি টা একবার দেখুন ,0
 কবিতার আসরে আপনাকে স্বাগতম। সেরা কবিতা গুলো পড়তে পেইজে লাইক দিয়ে সাথেই থাকুন। ধন্যবাদ কবিতার আসর কবিতার আসর ,1
 শারদীয় সাজে ভাল ই লাগছে।।শুভ শারদীয়া ,1
 পাকিস্তানের পক্ষে দালালি আর কত করবি সারা বিশ্বে সামরিক শক্তিতে ভারতের অবস্তান চার আর পাকিস্তানের তা কি তোরা জানো না ,0
 এই বালের আলোর মুখে যদি গনতন্ত্র শুনতে হয় তাহলে চামচিকাও একটা পাখির মধ্যে পড়ে তোদের কারনে আজ দেশের এই অবস্থা আবার পরের দেশের গনত্নত্রের ছবক দেয় ,0
 নাইমা কি করবেন আমরা জানি ,0
 এটা মুলত সরকারের চাল ৷এজতেমায় বিপুল মুসলমানের জমায়েতকে তারা ভয় পায় মনে হয়৷ তাই জেলা ভিত্তিক ভাবে এটা শুরু করে এটাকে গুরুত্ত হীন করে দেওয়ার অপকৌশল মাত্র ,0
 আপনারা চাইলেই পারেন। এভাবেই রিজার্ভের চুরি হওয়া টাকা উদ্ধার করুন।। ,0
ট্রাম্প তারা বরাবরি বিনোদন মুলক জাতি তারা নিজের বাপকে বাপ বলে মজা পায়না তারা পাশের বাড়ির চাচাকে বাপ ডাকে তাই আমরাও তাদের প্রতি খুশি কারন বি ,0
 দেশটা সবাই মিলেমিশে স্বাধীন করেছে লক্ষ্ লক্ষ্ মা বোনের সম্মান হানি হয়েছে কিন্তু হানাদার মুক্ত হলোনা ,0
 আমিও যদি সঙ্গী হতে পারতাম তাহলে নিজেকে ধন্য মনে হতো। তারপরও মনে প্রাণে তোমাদের আশে পাশে আছি এবং থাকবো ইনশা আল্লাহ্। ,1
কারন দুনিয়াটা হল মুসলমানদের জন্য ইমানী পরীক্ষা শত কষ্ট নির্যাতনের মুখেও যিনি এক আল্লাহর উপর বিশ্বাস অটুট রাখতে সক্ষম তিনিই হবেন মহান স্রষ্টার সরল পথে সাফল্য অর্জনকারীদের অন্তর্ভুক্ত। ,1
 পৃথিবীতে মুসলিমদের মতএমন কোন বলদ জাতি নাই যারা নিজের জাতির জন্য সব ত্যাগ করে না। একমাত্র নামে মুসলিমরা অন্য জাতির করুনার পাত্র হয়ে নিজদেরকে গর্বিত মনে করে। সুতরাং সামনে আরো ভয়াবহ দিন আসবে। ,0
 মুরলমানদেরকে বৌদ্বরা যেভাবে ধর্ষণ ও পুরিয়ে হত্যা করছে জারজ ওদেরকেও সেভাবে করা উচিত তাহলে ওরা বুঝতো ধর্ষণ আর পুরিয়ে হত্যা কি জিনিষ ,0
 পুরাতন কিছু বাংলালিংক এর সুন্দর নাম্বার ,1
চুদে রাধারে দিলাম পোয়াতি করে। ,0
 আপনাদের গালিই প্রমাণ করে আমিই রাইট। ,1
 তোমাকে আমার অনেক ভাল লাগে মেম ,1
 এটা হল দালালদের টাকা কামান চালওমানের সরকার ত দালাল দের বাবা হয় সালা ওদের কথায় কেও সুনবেন না দালাল দের বাবা পাফনের কাপর কওনার টাকা নাই ত তা ই এসব। লিখে বেরায জানেন ,0
 আমার সাকিবের ছবি ছিল ওর অহংকার আর বেয়াদবির কারনে সেটা কেটে দিয়েছি ,0
 দুই চিটারের পাছায় গাছ ডুকিয়ে দেয়া উচিৎ ,0
 আমি ও তোমাদের সাথে যেতে চাই। ওদের কঠিন শাস্তি হবে ইনশাল্লা ,1
 মেয়াদ মাস হলে ভালো হতো ,1
 তুমি অবশ্যই একজন লিজেন্ড ক্রিকেটার। এটা নিয়ে কারও কোনো সন্দেহ নেই। সর্বকালের সেরা অলরাউন্ডার হওয়ার সব যোগ্যতা তোমার আছে। আর এ জন্য তোমাকে মাথা ঠান্ডা করে খেলতে হবে। মাঝে মাঝে তুমি অপ্রয়োজনীয় শট খেলে আউট হয়ে যাও যেমন আজকে আউট হয়েছিলে। যদি আজকে ওভাবে আউট না হতে তাহলে বাংলাদেশ আজকে নিরাপদ অবস্থানে থাকত আর তুমিও সর্বকালের সেরা হওয়ার দৌড়ে এক ধাপ এগিয়ে যেতে। যারা সেরা খেলোয়ার তারা এরকম পরিস্থিতিতে মাথা ঠান্ডা রাখে। এ জিনিসটা মাথায় রাখলে সর্বকালের সেরা হওয়া তোমার জন্য সময়ের ব্যাপার মাত্র। আমরা জানি ,1
 রহিংগার বিষযে সমাধানের পোষ্ট কেও দিচ্ছে না। সবাই একে অন্যের দিকে তাকিয়ে আছে আর ঐ দিকে রহিংগা মরছে ,0
 এডমিন এ কোন ধরনের নিউজ লেখ?তোমার গালি দেয়ার মত খারাপ ভাষা আমার জানা নাই।তুই মনে মনে একটা খারাপ গালি ভাব মনে কর আমি দিছি। ,0
 ধন্যবাদ আপনাকে কাহারও ভরসা করবেনা।কারণ আপনার সব নেতা সরকারের দালাল। ,0
 মিয়ানমারে রহিঙ্গা তথা মুসলিমদের উপর যে নির্মম অমানবিক অত্যাচার চলছে তা এই একবিংশ শতাব্দিতে কোন মানুষ কোন মানুষের উপর করতে পারে কল্পনাতেও ছিল না সে যে দেশের যে মানুষই হোক। নারী পুরুষকে উলঙ্গ করে বেধে রাখা জবাই করা শরীরের চামরা তুলে নেয়া শরীর থেকে মাথা আলাদা করে উল্লাস করা আরো এগুলো ইরাকের মার্কিন কারাগারকেউ হার মানায়। সামাজিক যোগাযোগ মাধ্যমে যে তথ্য ও চিত্র আমাদের সামনে আসছে তা প্রতিটি মানুষকে শিহরিত করে। ,0
 রেন্ডিয়া যেকোন কাজ হারুক এবং মরুক তাতে বাংলাদেশীরা অনেক অনেক খুশী হয় এবং অামিও ভীষন খুশী হইছি ,1
 ওমানি হারামি এরা চুমিক নিয়া বেশাকরে এরা বলে এক আবনি জায়গা দশ আথমি আওগা মুসকিল নেই ,0
কিন্তু দুঃখের কথা হল তারা কেও হারানো কিছু ফেরত পায় না বা পাওার আশাটাও রাখে না কারণ তারা হচ্ছে খেটে খাওয়া সাধারন মানুষ। ,0
 হাসিনা এমন এক মুসলমান যে কিনা মুসলমানের কোনো কাজে আসে না। কারণ অর দাদী হিন্দু ছিল অর ছেলে জয়ের বৌ ইহুদী। ,0
 বিশ্ব মানবতার শত্র খুনি নিরিহ মানুষের রক্তে যার হাত রন্জিত তার নোবেল প্রাইজ বাতিল করা হোক। ,0
 এই খানকির বাচ্ছাটা জেলে থাকুক? ডাইনী ,0
 শরণার্থীর ঢ়ল থামাতে অনুরোধ কিন্তু গন হত্যা বন্দ করতে অনুরোধ নাই। ,0
 সু চি একজন মুখোশধারী শান্তিবাদি।যখন ওনি জেলে ছিলেন তখন বড় বড় শান্তির বুলি বার হতো আজ সরকার এর প্রধান থেকে আমরা তা নিষ্ঠুর চেহারা দেখতে পারলাম। সমায়ের নির্মমতম গণহত্যা আজ সু চির হাতেই রচিত হচ্ছে।সু চি আর তার দেশের প্রতি আজ ধিক্কার জানায় ঘৃণা সু চি তোমার জন্যা ,0
 তুরস্ক নিয়ে কথা বলে পার পাবেন না কারন সেটা এক ভন্ড মুসলিম লিডারের কবলে পরেছে।সো বার্মার মিথ্যা ভিডিও আর নিউজ ছাপেন তারপর দেখেন চোর চট্টা আর টাউট বাটপারেরা আমিন আমিনের বন্যায় প্রথম আলোকে। ,0
আশা করি অনেক ভাল লাগবে। ,1
 বাল ছিড়ে আটি বানবেন খালেদা। ,0
 আমরা আবারো হিটলারকে স্মরণ করতে চাই।আর এটা তখনি সম্ভব যখন হিটলারের প্রেতাত্মা ট্রাম্প নারকীয় কাজ করবে ,0
ওনার প্রধান অপরাধ হচ্ছে তিনি জামাত করেন। যার কারনে তিনি এত হয়রানির শিকার হচ্ছেন। ,0
 তুরস্ক এখন অামেরিকার বগল থেকে বের হয়ে চিন রাশিয়া বগলে ডুকতেছে। দেখিস কোনদিন চিন রাশিয়া তাদের পুদে পুটকি মেরে দেয়। সাবধান থাকিস। লোল ,0
 মানুষ নেশা করে প্রশান্তি পায় আর কবি যখন শব্দের পর শব্দ সাজিয়ে একটি কবিতার সমাপ্তি টানে তখন কবি তার থেকেও বেশি শান্তি পান। ,1
 যারা দালালি করতে পারবেন তারাই চলে আসেন ওমান ,0
 সাবাস ইহুদির বংসধর তোদের জন্য আললাহর তরফ থেকে এটা উপহার ,1
 নিরিহ মানুষের ওপরেই চোদাইতে পারবা পারলে পাক সেনােদর ওপর হামলা কর গুয়ার হাড্ডি আর একটাও ঠিক থাকবো না মালুর বাচ্চারা।। ,0
 না নামলে এ সবে কাজ হবেনা ,0
 কতদিন বাহিরে থাকতে পারবেন তা নিয়ে সন্দেহ আছে। ,0
 চলুক চলতেই থাকবে এর শেষ কোথায় সয়ং বিচারক মহোদয় জানেন না। ঝুলিয়ে না রেখে একটা ফয়সালা করে ফেললে দেশের অনেক ভালো হতো । ,0
 আরে সালারা হয়নি হতে পারে মেসি কি ভাল রে মেসি নোংরা ওর জেল হয়নি মেসির বছর আর নেইমারের বছর তাও হতে পারে ,0
আপনি জানেন? গায়ক হবার আগে আসিফ ক্রিকেটার ছিলেন? ছিলেন বিসিবির নিয়মিত আয়োজন বিভাগীয় ক্রিকেট চ্যাম্পিয়ন এবং সে দলের অধিনায়ক? ,1
 আমরাই নিছি আমরাই দিলাম মাঝখানে একটি ইস্যু তৈরী করলাম লাভ হল পুলিশ ও মিডিয়ার।একজন খবরের কভারেজ পেল আরেকজন বাহবা পেল।এখন প্রচার করা দরকার এ এধরনের চোর ভাল হতে চাইলে পাচ লাক টাকা অনুদান দিব। ,0
 রান হলে খেলা জিতবে ইংশাআললা। ,1
 অনেক সুন্দর হয়েছে অাপনাকে অনেক ধন্যবাদ এরকম একটা অনুষ্টান উপহার দেওয়ার জন্য ,1
দালালের মুখে সত্যতা। এই পৃথিবি সেস ,0
 সাকিবের কাছ থেকে আরও ভাল আশা করেছিলাম আজ ,1
 সারা পৃথিবী জুড়ে যেখানেই যাস সেখানেই মার খাস। তোরা হলি এই সুন্দর পৃথিবীর নোংরা আবর্জনা কীট ,0
 খালেদা জিয়া নির্বাচনে না আসলে নির্বাচন অগণতান্ত্রিক হয়ে যায় এটা যাদের দাবি তারা ফ্যাসিস্ট শয়তানের দোসর।শেখ হাসিনা শুধু প্রধানমন্ত্রীই নন তিনি দলীয় সভাপতিও বটে।তাই সভাপতি হিসেবে প্রধানমন্ত্রীর বাসভবনে বসে দুয়েকটি দলীয় বিষয় মিটমাট করলে মহাভারত অশুদ্ধ হয়ে যায়না। ,0
 এই নাছির বাংলাদেশকে অনেক মেচ জিতালো ,1
 আমরাতো কোনো দেশের রাষট্রোদুত নয় আমাদের ব্যনেটি ব্যাগটা কে উদ্দার করে দিবেন।এরকম ড্যেলি অহর অহর মা বোনদের ইজ্জোৎ আর ব্যানেটি ব্যাগ হারাচছে তাদের এগুলা কে উদ্দার করে দীবেন।কারন তারাতো কোনদেশের রাষট্রোদুত নয়। ,0
 একটি অবাধ ও সুষ্ঠু নির্বাচন করতে এখন শেখ হাসিনার আর কোন দুর্বলতা নেই। প্রকারান্তরে দালালি করতে গিয়ে বিগত নির্বাচনে শেখ হাসিনার সীমাহীন দুর্বলতার কথাই ফাঁস করে দিল এই বেহুদা জানোয়ারটা। নিজেকে বড় আঁতেল ভাবে। ফরমাঁয়েসি রাজনীতির ফেরিওয়ালা সিএনজি চোর হুদার এখন এছাড়া উপায়ইবা কি টিকে থাকার প্রয়োজনে বেকায়দায় পড়ে এখন ইনু মেননদের দলে নাম লিখিয়েছে। অস্তিত্ব টিকিয়ে রাখতে এইসব ভাড়াটিয়ার ভাড়ামী চলতেই থাকবে। ,0
 তাই তো প্রবাদ আছে কষ্ট করলে কেষ্ট মেলে।আমরা বাঙালি জাতি যে কষ্ট সাধন করতে পারি তার প্রক্রিষ্ট উদাহরনস্বরুপ বলা যায়। ,1
 কুক্তাকে ফাঁসিতে ঝুলা হউক তাহলে হাসিনা আর ক্ষমতায় আসতে পারবেনা ,0
 বাল ছিড়তে মাঠে নামবে বিএনপি ,0
 ভারতের বিরোধী দলের সাথে জনগনের কোন সম্পর্ক নাই ,0
এখানে কাজ করতে কোন টাকা লাগে না প্রয়োজন ধৈর্য আর পরিশ্রমের। ,0
 মাননীয় মন্ত্রী মহাদয় আপনি এক বার সাদারন মানুষের কাতারে এসে চিন্তা করেন দেশের মালিক কুটি মানুষ আর মানুষের নেত্রীত আপনার এবং ব্যাবসায়িরা দে আপনারা দেশ নিয়ে কাজ করেন ব্যাবসায়িরা ও তাই করেন ততটুক পক্ষের কাজ আলাদা হতে পারে তবে পক্ষের কাজ হচ্ছে দেশকে এগিয়ে নেওয়া ব্যাবসায়িদের মতমত কে গরুপ্ত দিন ব্যাবসায়িরা ছাড়া আপনারা কিনতু অচল আপনারা হচ্ছেন হিসাব রক্ষক ব্যাবসায়িরা হচ্ছেন দেশের চালিকা শক্তি তাদের মতামত নিন দেশকে এগিয়ে নিতে হলে ,1
 মুসলিমরা শুধু নিরীহ সাওতালদের উপর গরম ছারতে পারে বার্মা যে এতো মুসলিম মারছে কিছু করতে পারে না ,0
 আমাদের নোয়াখালির জেলার চাটখিল থানায় পাল্লা গ্রামে এরকম হয়ে ছিল তার পর একই কাহিনি। মাছ চোর দের হাত থেকে পড়ে এরক কাহিনি হয়। গ্রামে লোকের একদিন গুম ছিল না। ,0
যারা রোহিঙ্গা সমস্যাকে রোহিঙ্গাদের এবং বার্মার সমস্যা বলে পাশ কাটাতে চান তারা বড় ভূল করছেন।বিশেষ করে বাংলাদেশ সরকার প্রশাসন ও নীতিনির্ধারকদের এই ব্যাপারে আরো ভালো করে চিন্তা করা দরকার। ,0
 মানবতা সেই কবে মইরা গেছে ,0
 আমি ভাবছি কয়েকটা কাঙাল কে দত্তক নিয়ে নেব। এই শীতে ওদের ছেড়া লুংগি পরে থাকা দেখতে ভালো লাগে না। খিদের জালায় ভারতীয় গু খেতে নিজেদের লুংগি টানাটানি করে কাঙলু রা। তবু তো পাকিদের আব্বু ডাকে ,0
 দুর্গার ম্যারে গরু দিয়ে ঠাপান দরকার ,0
প্রতিবেশীর ঘরে আগুন লেগেছে আটকে পড়া নারি পুরুষ শিশুরা চিৎকার করছে সাহায্যের জন্য আর আমি হিসেব করছি আর ভাবছি ওরা হিন্দু বৌদ্ধ নাকি মুসলিম নাকি চোর ডাকাত নাকি ইয়াবা ব্ ,0
কারিগরি উন্নয়নের কথা বলে ভাওতাবাজি করা হচ্ছে আমাদের সাথে??? ,0
 আমি রোহিঙ্গা মুসলিম যে নর পিচাসরা আমাকে নিযার্তন করল আমার দেহ ক্ষতবিক্ষত করল আমার পেটের বাচ্চাটাকে ও বাঁচতে দিলনা আগুনে ছুড়ে ফেললো আমাকে আমার দেহটাকে ছিড়ে টুকরা টুকরা করল আমাকে ওরা যখন এভাবে নির্যাতন করতে ছিল তখন একটু ও কি মায়া হয় নি ওদের। আল্লাহ ও আল্লাহ কি দিয়া বানাইছো ওদের। তোমার দরবারে কি আমাদের আর্তনাদ আমাদের কান্না পৌছে না কেন তুমি সাহায্য পাঠাও না। কি অপরাধ করছি আমরা কেন তুমি আমাদের রহিঙ্গা মুসলিম করে পৃথিবীতে পাঠাইলা রহিঙ্গা মুসলিম না হলে আজ আমাদের এত নির্যাতন সহ্য করতে হত না। ,0
 ভগবান সৈন্যদের মঙ্গল করুন তাদের আত্মার শান্তির জন্য সকল হিন্দুদের। ,1
 ঠিক বলছেন । অল্প বিদ্বা বেশি ভংঙ্গর ,1
